,ReactionDeletions,NoOfDels,GrowthRate,ProductFlux,CouplingStrength,DistFromIdeal,Color,BCPY,Score
6488,ABTA CYTK1 ICL MALS MCITS ORNCD PDHcr RPE,8,0.28657954,0.58798501,0.0554715804205703,1.26157655723457,#482878,0.16850447369269542,0.11198802705663286
6487,ABTA CYTK1 ICL MALS MICITDr ORNCD PDHcr RPE,8,0.28657954,0.58798501,0.0554715804205703,1.26157655723457,#482878,0.16850447369269542,0.11198802705663286
6486,ABTA AKGDa AST CBMKr ICL MALS MCITS ORNCD,8,0.28595598,0.58876182,0.186423448811946,1.21201246100114,#31688e,0.1683599632246836,0.1773917060183148
6485,ABTA CBMKr FALDM ICL MALS MCITS ORNCD PDHcr,8,0.28595393,0.58876439,0.170899522171281,1.21783118047995,#3e4989,0.16835949116455273,0.16962950666791687
6484,ABTA ADNK1 AKGDa AST CBMKr ICL MALS MCITS ORNCD,9,0.28595364,0.58876475,0.186424239957218,1.21201283269587,#31688e,0.16835942336619,0.177391831661704
6483,ABTA ADNK1 ADNUC AKGDa AST CBMKr ICL MALS MCITS ORNCD,10,0.28595129,0.58876768,0.186425002663915,1.21201322128842,#31688e,0.16835887760630722,0.17739194013511111
6482,ABTA AKGDa AST CBMKr ICL MALS MCITS ORNCD URIDK2r,9,0.28593693,0.58878557,0.186429608795198,1.21201562064264,#31688e,0.16835553831410008,0.17739257355464905
6481,ABTA CBMKr FALDM ICL MALS MCITS ORNCD PDHcr URIDK2r,9,0.28593487,0.58878813,0.170905248457455,1.21783447732145,#3e4989,0.1683550574090931,0.16963015293327405
6480,ABTA ADNK1 AKGDa AST CBMKr ICL MALS MCITS ORNCD URIDK2r,10,0.28593458,0.58878849,0.186430336617558,1.21201602517852,#31688e,0.1683549895969842,0.1773926631072711
6479,ABTA ADNK1 ADNUC AKGDa AST CBMKr ICL MALS MCITS ORNCD URIDK2r,11,0.28593223,0.58879142,0.186431099425203,1.21201641395617,#31688e,0.1683544437254666,0.17739277157533478
6478,ABTA AKGDa AST CBMKr ICL MALS MCITS ORNCD ORNDC,9,0.28572249,0.58905271,0.186498409698166,1.21205157007041,#31688e,0.1683056070424479,0.17740200837030695
6477,ABTA CBMKr FALDM ICL MALS MCITS ORNCD ORNDC PDHcr,9,0.28572043,0.58905527,0.170969503300832,1.21787174476644,#3e4989,0.1683051250381661,0.16963731416949906
6476,ABTA ADNK1 AKGDa AST CBMKr ICL MALS MCITS ORNCD ORNDC,10,0.28572014,0.58905564,0.186499138632649,1.21205197399839,#31688e,0.1683050599285896,0.17740209928061929
6475,ABTA ADNK1 ADNUC AKGDa AST CBMKr ICL MALS MCITS ORNCD ORNDC,11,0.28571779,0.58905856,0.186499902578695,1.21205236755541,#31688e,0.16830450994378243,0.1774022062612387
6474,ABTA AKGDa AST CBMKr ICL MALS MCITS ORNCD ORNDC URIDK2r,10,0.28570346,0.58907642,0.186504496655378,1.21205477746216,#31688e,0.16830117139841322,0.1774028340268956
6473,ABTA CBMKr FALDM ICL MALS MCITS ORNCD ORNDC PDHcr URIDK2r,10,0.28570141,0.58907897,0.170975249999641,1.21787504184334,#3e4989,0.1683006923303477,0.16963797116499435
6472,ABTA ADNK1 AKGDa AST CBMKr ICL MALS MCITS ORNCD ORNDC URIDK2r,11,0.28570111,0.58907934,0.186505260690097,1.212055171181,#31688e,0.16830062131606738,0.17740294100308218
6471,ABTA ADNK1 ADNUC AKGDa AST CBMKr ICL MALS MCITS ORNCD ORNDC URIDK2r,12,0.28569877,0.58908226,0.186506018209319,1.21205556112059,#31688e,0.16830007711082018,0.1774030476600696
6470,ABTA CBMKr ICL MALS MCITS ORNCD PDHcr TALA,8,0.2855966,0.58920954,0.17100662262786,1.21789336100251,#3e4989,0.168276241311564,0.169641431969712
6469,ABTA CBMKr FALDM ICL MALS MCITS ORNCD PDHcr TALA,9,0.28559455,0.58921209,0.171007254865333,1.21789371389625,#3e4989,0.16827576169810948,0.16964150828172125
6468,ABTA CBMKr ICL MALS MCITS ORNCD PDHcr TALA URIDK2r,9,0.28557759,0.58923322,0.171012333285675,1.21789668241089,#3e4989,0.1682718029155398,0.1696420681006074
6467,ABTA CBMKr FALDM ICL MALS MCITS ORNCD PDHcr TALA URIDK2r,10,0.28557554,0.58923577,0.171012930589223,1.21789704861298,#3e4989,0.16827132320506583,0.16964212689714442
1871,ABTA AKGDa ALATA_L APATr AST CS FACOAE80 G3PD2 GLYCK GPDDA4 GUAD HEPCT KAT8 MALS MAN6PI MCITS ORNCD P5CD PGI PGK PPCSCT SERAT SUCOAS TALA,24,0.19449302,0.86504047,0.941991800014211,0.97306359337118,#fde725,0.16824433343251938,0.5551180667233652
1869,ABTA AKGDa ALATA_L APATr AST CS ECOAH8 FACOAE80 G3PD2 GLYCK GPDDA4 GUAD HEPCT MALS MAN6PI MCITS ORNCD P5CD PGI PGK PPCSCT SERAT SUCOAS TALA,24,0.19449302,0.86504047,0.941991800014211,0.97306359337118,#fde725,0.16824433343251938,0.5551180667233652
1870,ABTA AKGDa ALATA_L APATr AST CS ECOAH8 FACOAE80 G3PD2 GLYCK GPDDA4 GUAD HEPCT MALS MCITS ORNCD P5CD PGI PGK PMANM PPCSCT SERAT SUCOAS TALA,24,0.19449302,0.86504047,0.941991800014211,0.97306359337118,#fde725,0.16824433343251938,0.5551180667233652
1872,ABTA AKGDa ALATA_L APATr AST CS FACOAE80 G3PD2 GLYCK GPDDA4 GUAD HEPCT KAT8 MALS MCITS ORNCD P5CD PGI PGK PMANM PPCSCT SERAT SUCOAS TALA,24,0.19449302,0.86504047,0.941991800014211,0.97306359337118,#fde725,0.16824433343251938,0.5551180667233652
6182,ABTA ALATA_L AST GLUR GLYCK ICL MALS MCITS PROD2 SUCOAS TPI,11,0.26983761,0.62346043,0.246117841022977,1.19126450490964,#31688e,0.16823307236077228,0.20717545669187465
6181,ABTA ALATA_L AST FALDM GLUR GLYCK ICL MALS MCITS PROD2 SUCOAS TPI,12,0.2698357,0.6234627,0.246118063695797,1.19126517175327,#31688e,0.16823249407839003,0.20717527888709353
6466,ABTA CBMKr ICL MALS MCITS ORNCD ORNDC PDHcr TALA,9,0.28536369,0.58949969,0.171076460358359,1.21793422022627,#3e4989,0.1682218067922561,0.16964913357530753
6465,ABTA CBMKr FALDM ICL MALS MCITS ORNCD ORNDC PDHcr TALA,10,0.28536164,0.58950224,0.171077058570311,1.21793458825549,#3e4989,0.1682213259900736,0.16964919228019232
6464,ABTA CBMKr ICL MALS MCITS ORNCD ORNDC PDHcr TALA URIDK2r,10,0.28534471,0.58952334,0.171082127297892,1.21793756930713,#3e4989,0.1682173664905314,0.1696497468942117
6463,ABTA CBMKr FALDM ICL MALS MCITS ORNCD ORNDC PDHcr TALA URIDK2r,11,0.28534266,0.58952589,0.171082725590348,1.21793793749849,#3e4989,0.1682168855914674,0.1696498055909077
6462,ABTA CBMKr ICL MALS MCITS ORNCD PDHcr RPE,8,0.2852617,0.58962675,0.171106987022793,1.21795221600566,#3e4989,0.168197929070475,0.169652458046634
6461,ABTA CBMKr ICL MALS MICITDr ORNCD PDHcr RPE,8,0.2852617,0.58962675,0.171106987022793,1.21795221600566,#3e4989,0.168197929070475,0.169652458046634
3365,ABTA ALATA_L AST CS GAPD GLUR GLYCK MALS MCITS ORNCD PGI SERAT SUCOAS,13,0.2151465,0.78158181,0.798533139047114,1.01213893482345,#b5de2b,0.168154590885165,0.48334386496613946
3364,ABTA ALATA_L AST CS GLUR GLYCK MALS MCITS ORNCD PGI PGK SERAT SUCOAS,13,0.2151465,0.78158181,0.798533139047114,1.01213893482345,#b5de2b,0.168154590885165,0.48334386496613946
3363,ABTA ALATA_L AST CS FALDM GAPD GLUR GLYCK MALS MCITS ORNCD PGI SERAT SUCOAS,14,0.21514494,0.78158301,0.798533397996718,1.0121403042991,#b5de2b,0.1681536297914694,0.4833435138940937
3362,ABTA ADNK1 ALATA_L AST CS GLUR GLYCK MALS MCITS ORNCD PGI PGK SERAT SUCOAS,14,0.21514471,0.78158318,0.798533415020988,1.012140514467,#b5de2b,0.1681534866019778,0.4833434508114829
2830,ABTA ACOAD2f ALATA_L ALCD2x ALDD19x APATr AST CS ECOAH8 GART GLUR GLYCK GUAD HDCOAI HEPCT ICL MALS MCITS P5CD PGI PGK PMANM PPCSCT PROD2 SERAT SUCOAS,26,0.20782826,0.8090944,0.902442045177109,0.98296913313167,#fde725,0.168152681327744,0.5352973632524265
2831,ABTA ACOAD2f ALATA_L ALCD2x ALDD19x APATr AST CS ECOAH8 GAPD GART GLUR GLYCK GUAD HDCOAI HEPCT ICL MALS MCITS P5CD PGI PMANM PPCSCT PROD2 SERAT SUCOAS,26,0.20782826,0.8090944,0.902442045177109,0.98296913313167,#fde725,0.168152681327744,0.5352973632524265
3361,ABTA ALATA_L AST CS GAPD GLUR GLYCK MALS MCITS ORNCD PGI SERAT SUCOAS URIDK2r,14,0.21513196,0.78159286,0.79853541984185,1.01215177739054,#b5de2b,0.1681456038938056,0.4833405118678278
3360,ABTA ALATA_L AST CS FALDM GAPD GLUR GLYCK MALS MCITS ORNCD PGI SERAT SUCOAS URIDK2r,15,0.2151304,0.78159405,0.798535678825494,1.01215314982858,#b5de2b,0.16814464061412002,0.48334015971980704
6460,ABTA AKGDa AST CBMKr CYTK1 ICL MALS MCITS ORNCD,9,0.28486945,0.59011541,0.186772010828118,1.21219686883046,#31688e,0.16810585228322453,0.17743893155567125
6459,ABTA CBMKr CYTK1 FALDM ICL MALS MCITS ORNCD PDHcr,9,0.28486741,0.59011795,0.171225167526183,1.2180222114705,#3e4989,0.1681053720110095,0.16966526976859625
6458,ABTA ADNK1 AKGDa AST CBMKr CYTK1 ICL MALS MCITS ORNCD,10,0.28486712,0.59011832,0.186772766193585,1.21219726566975,#31688e,0.16810530627763837,0.1774390362356117
6457,ABTA ADNK1 ADNUC AKGDa AST CBMKr CYTK1 ICL MALS MCITS ORNCD,11,0.28486478,0.59012122,0.186773493023602,1.21219768218536,#31688e,0.16810475150863158,0.1774391222661168
6456,ABTA AKGDa AST CBMKr CYTK1 ICL MALS MCITS ORNCD URIDK2r,10,0.28485053,0.59013897,0.186778062164743,1.21220014160285,#31688e,0.1681013983781541,0.17743973027144855
6455,ABTA CBMKr CYTK1 FALDM ICL MALS MCITS ORNCD PDHcr URIDK2r,10,0.28484849,0.59014151,0.171230783073486,1.21802561304766,#3e4989,0.1681009180098199,0.16966585054165295
6454,ABTA ADNK1 AKGDa AST CBMKr CYTK1 ICL MALS MCITS ORNCD URIDK2r,11,0.2848482,0.59014188,0.186778817629881,1.21220053862413,#31688e,0.168100852262616,0.1774398349462485
6453,ABTA ADNK1 ADNUC AKGDa AST CBMKr CYTK1 ICL MALS MCITS ORNCD URIDK2r,12,0.28484587,0.59014478,0.186779573107379,1.21220093836357,#31688e,0.16810030328505862,0.1774399381962188
3584,ABTA ALATA_L AST CS G3PD2 GAPD GLUR GLYCK MALS MICITDr PGI PROD2 SERAT,13,0.22021925,0.7632339,0.713163358789025,1.03758590434688,#6ece58,0.168078797032575,0.4406210779108
3585,ABTA ALATA_L AST CS G3PD2 GAPD GLUR GLYCK MALS MICITDr P5CD PGI SERAT,13,0.22021925,0.7632339,0.713163358789025,1.03758590434688,#6ece58,0.168078797032575,0.4406210779108
3586,ABTA ALATA_L AST CS G3PD2 GAPD GLUR GLYCK MALS MCITS PGI PROD2 SERAT,13,0.22021925,0.7632339,0.713163358789025,1.03758590434688,#6ece58,0.168078797032575,0.4406210779108
3587,ABTA ALATA_L AST CS G3PD2 GAPD GLUR GLYCK MALS MCITS P5CD PGI SERAT,13,0.22021925,0.7632339,0.713163358789025,1.03758590434688,#6ece58,0.168078797032575,0.4406210779108
6180,ABTA ALATA_L APATr AST GLUR GLYCK ICL MALS MCITS PROD2 SUCOAS TPI,12,0.2692799,0.624125,0.249441194831103,1.19026096903324,#31688e,0.1680643175875,0.2087527562093015
6179,ABTA ALATA_L APATr AST FALDM GLUR GLYCK ICL MALS MCITS PROD2 SUCOAS TPI,13,0.269278,0.62412726,0.249441432274452,1.19026163207943,#31688e,0.16806374031828,0.208752586296366
6412,ABTA AKGDa AST CBMKr CYTK1 ICL MALS MCITS ORNCD ORNDC,10,0.28463772,0.59040409,0.186846318190014,1.21223697215606,#31688e,0.1680512740562748,0.1774487961231444
6411,ABTA CBMKr CYTK1 FALDM ICL MALS MCITS ORNCD ORNDC PDHcr,10,0.28463568,0.59040663,0.171294547472053,1.21806373764506,#3e4989,0.16805079260655842,0.1696726700393057
6410,ABTA ADNK1 AKGDa AST CBMKr CYTK1 ICL MALS MCITS ORNCD ORNDC,11,0.28463539,0.59040699,0.186847039646054,1.21223738705573,#31688e,0.16805072385737607,0.17744888175171503
6409,ABTA ADNK1 ADNUC AKGDa AST CBMKr CYTK1 ICL MALS MCITS ORNCD ORNDC,12,0.28463306,0.59040989,0.186847796246859,1.21223778884082,#31688e,0.16805017364496339,0.1774489849459112
4091,ABTA AST CS G3PD2 GAPD GLYCK MALS MCITS ORNCD PGI SERAT,11,0.2299007,0.73095745,0.704243614743235,1.03926776715957,#6ece58,0.168047629425215,0.436145622084225
4090,ABTA AST CS G3PD2 GAPD GLYCK MALS MICITDr ORNCD PGI SERAT,11,0.2299007,0.73095745,0.704243614743235,1.03926776715957,#6ece58,0.168047629425215,0.436145622084225
6408,ABTA AKGDa AST CBMKr CYTK1 ICL MALS MCITS ORNCD ORNDC URIDK2r,11,0.28461884,0.59042762,0.186852388267762,1.21224024263085,#31688e,0.1680468243083608,0.1774496062880614
6407,ABTA CBMKr CYTK1 FALDM ICL MALS MCITS ORNCD ORNDC PDHcr URIDK2r,11,0.2846168,0.59043015,0.171300218398914,1.21806712578573,#3e4989,0.16804633991652,0.169673279157717
6406,ABTA ADNK1 AKGDa AST CBMKr CYTK1 ICL MALS MCITS ORNCD ORNDC URIDK2r,12,0.28461651,0.59043052,0.186853109821352,1.21224065771272,#31688e,0.16804627399988517,0.1774496919106186
6405,ABTA ADNK1 ADNUC AKGDa AST CBMKr CYTK1 ICL MALS MCITS ORNCD ORNDC URIDK2r,13,0.28461418,0.59043342,0.18685386652204,1.2122410596792,#31688e,0.16804572367789558,0.17744979509996778
6404,ABTA CBMKr CYTK1 ICL MALS MCITS ORNCD PDHcr TALA,9,0.28451279,0.59055973,0.171331348583661,1.21808586211074,#3e4989,0.16802179644394669,0.16967657251380386
6403,ABTA CBMKr CYTK1 FALDM ICL MALS MCITS ORNCD PDHcr TALA,10,0.28451075,0.59056226,0.171331944399289,1.21808623875763,#3e4989,0.168021311514295,0.169676627956792
6402,ABTA CBMKr CYTK1 ICL MALS MCITS ORNCD PDHcr TALA URIDK2r,10,0.28449392,0.59058323,0.171337018379866,1.21808926124116,#3e4989,0.1680173381889616,0.1696771782844138
6401,ABTA CBMKr CYTK1 FALDM ICL MALS MCITS ORNCD PDHcr TALA URIDK2r,11,0.28449189,0.59058577,0.171337643403473,1.21808961816441,#3e4989,0.16801686191440532,0.16967725265893915
4089,ABTA AST CS G3PD2 GAPD GLYCK MALS MCITS ORNCD ORNDC PGI SERAT,12,0.22980787,0.73104387,0.704268221971684,1.03933138571908,#6ece58,0.16799963464125692,0.43613392830647046
6400,ABTA CBMKr CYTK1 ICL MALS MCITS ORNCD ORNDC PDHcr TALA,10,0.28428164,0.59084769,0.171400587107912,1.21812767649511,#3e4989,0.1679671503034116,0.16968386870566182
6399,ABTA CBMKr CYTK1 FALDM ICL MALS MCITS ORNCD ORNDC PDHcr TALA,11,0.28427961,0.59085022,0.171401213052178,1.21812803788566,#3e4989,0.1679666701100142,0.16968394158109612
6398,ABTA CBMKr CYTK1 ICL MALS MCITS ORNCD ORNDC PDHcr TALA URIDK2r,11,0.2842628,0.59087115,0.171406212842482,1.21813110560917,#3e4989,0.16796268753822,0.169684450190351
6397,ABTA CBMKr CYTK1 FALDM ICL MALS MCITS ORNCD ORNDC PDHcr TALA URIDK2r,12,0.28426077,0.59087369,0.171406838868409,1.21813146447669,#3e4989,0.1679622100921413,0.16968452448027516
6395,ABTA CBMKr CYTK1 ICL MALS MICITDr ORNCD PDHcr RPE,9,0.28418042,0.59097378,0.171430881832042,1.21814608117789,#3e4989,0.1679431770093876,0.16968702942071479
6396,ABTA CBMKr CYTK1 ICL MALS MCITS ORNCD PDHcr RPE,9,0.28418042,0.59097378,0.171430881832042,1.21814608117789,#3e4989,0.1679431770093876,0.16968702942071479
6227,ABTA AKGDa GAPD GLYCK ICL MALS MCITS PPCSCT PROD2 SUCOAS,10,0.27304445,0.61497615,0.225197289305825,1.19901522487531,#31688e,0.1679158246398675,0.19655655697284624
6228,ABTA AKGDa GAPD GLYCK ICL MALS MCITS P5CD PPCSCT SUCOAS,10,0.27304445,0.61497615,0.225197289305825,1.19901522487531,#31688e,0.1679158246398675,0.19655655697284624
395,ABTA ALATA_L APATr CS GLUR GLYCK MALS MAN6PI MCITS ORNCD PDHcr PGI PGK PPCSCT SERAT SUCOAS,16,0.17139076,0.97938523,0.836663948511577,1.00380579614349,#b5de2b,0.1678575789024748,0.5022607637070259
3588,ABTA AKGDa CS GAPD GLYCK MALS MCITS ORNCD PGI PPCSCT SERAT SUCOAS,12,0.21958792,0.76315842,0.794668213078388,1.01354786041081,#b5de2b,0.16758037007828638,0.4811242915783372
3589,ABTA CS GLYCK MALS MCITS ORNCD PDHcr PGI PGK PPCSCT SERAT SUCOAS,12,0.21958792,0.76315842,0.794668213078388,1.01354786041081,#b5de2b,0.16758037007828638,0.4811242915783372
3359,ABTA ALATA_L AST CS GLUR GLYCK MALS MCITS ORNCD PDHcr PGI PGK SERAT,13,0.21400037,0.78245238,0.79871217045092,1.0131548606938,#b5de2b,0.1674450988273806,0.4830786346391503
3358,ABTA ALATA_L AST CS GLUR GLYCK MALS MICITDr ORNCD PDHcr PGI PGK SERAT,13,0.21400037,0.78245238,0.79871217045092,1.0131548606938,#b5de2b,0.1674450988273806,0.4830786346391503
3357,ABTA ALATA_L AST CS GAPD GLUR GLYCK MALS MICITDr ORNCD PDHcr PGI SERAT,13,0.21400037,0.78245238,0.79871217045092,1.0131548606938,#b5de2b,0.1674450988273806,0.4830786346391503
3355,ABTA AKGDa ALATA_L AST CS GLUR GLYCK MALS MCITS ORNCD PGI PGK SERAT,13,0.21400037,0.78245238,0.79871217045092,1.0131548606938,#b5de2b,0.1674450988273806,0.4830786346391503
3356,ABTA ALATA_L AST CS GAPD GLUR GLYCK MALS MCITS ORNCD PDHcr PGI SERAT,13,0.21400037,0.78245238,0.79871217045092,1.0131548606938,#b5de2b,0.1674450988273806,0.4830786346391503
3354,ABTA AKGDa ALATA_L AST CS GAPD GLUR GLYCK MALS MCITS ORNCD PGI SERAT,13,0.21400037,0.78245238,0.79871217045092,1.0131548606938,#b5de2b,0.1674450988273806,0.4830786346391503
3353,ABTA ADPT ALATA_L AST CS GAPD GLUR GLYCK MALS MCITS ORNCD PDHcr PGI SERAT,14,0.21399499,0.78245647,0.798713044637166,1.01315963396671,#b5de2b,0.16744176447308529,0.4830774045551256
3350,ABTA ADPT ALATA_L AST CS GLUR GLYCK MALS MICITDr ORNCD PDHcr PGI PGK SERAT,14,0.21399499,0.78245647,0.798713044637166,1.01315963396671,#b5de2b,0.16744176447308529,0.4830774045551256
3351,ABTA ADPT ALATA_L AST CS GLUR GLYCK MALS MCITS ORNCD PDHcr PGI PGK SERAT,14,0.21399499,0.78245647,0.798713044637166,1.01315963396671,#b5de2b,0.16744176447308529,0.4830774045551256
3352,ABTA ADPT ALATA_L AST CS GAPD GLUR GLYCK MALS MICITDr ORNCD PDHcr PGI SERAT,14,0.21399499,0.78245647,0.798713044637166,1.01315963396671,#b5de2b,0.16744176447308529,0.4830774045551256
6353,ABTA AST GLYCK ICL MALS MCITS ORNCD PDHcr PGK,9,0.28094994,0.59499826,0.217102947236792,1.20209146845741,#31688e,0.1671647254471044,0.1921338363419482
6354,ABTA AKGDa AST GAPD GLYCK ICL MALS MCITS ORNCD,9,0.28094994,0.59499826,0.217102947236792,1.20209146845741,#31688e,0.1671647254471044,0.1921338363419482
6223,ABTA AKGDa GLYCK ICL MALS MCITS P5CD PPCSCT SUCOAS TPI,10,0.2703851,0.61819046,0.24166442603531,1.19393301416971,#31688e,0.16714948934614599,0.20440695769072798
6226,ABTA GLYCK ICL MALS MICITDr P5CD PDHcr PPCSCT SUCOAS TPI,10,0.2703851,0.61819046,0.24166442603531,1.19393301416971,#31688e,0.16714948934614599,0.20440695769072798
6225,ABTA GLYCK ICL MALS MCITS PDHcr PPCSCT PROD2 SUCOAS TPI,10,0.2703851,0.61819046,0.24166442603531,1.19393301416971,#31688e,0.16714948934614599,0.20440695769072798
6224,ABTA GLYCK ICL MALS MCITS P5CD PDHcr PPCSCT SUCOAS TPI,10,0.2703851,0.61819046,0.24166442603531,1.19393301416971,#31688e,0.16714948934614599,0.20440695769072798
6222,ABTA FALDM GLYCK ICL MALS MCITS P5CD PDHcr PPCSCT SUCOAS TPI,11,0.27038319,0.61819277,0.241664727751751,1.19393363247228,#31688e,0.1671489331875363,0.20440683046964364
6221,ABTA FALDM GLYCK ICL MALS MICITDr P5CD PDHcr PPCSCT SUCOAS TPI,11,0.27038319,0.61819277,0.241664727751751,1.19393363247228,#31688e,0.1671489331875363,0.20440683046964364
6219,ABTA ADNK1 GLYCK ICL MALS MICITDr P5CD PDHcr PPCSCT SUCOAS TPI,11,0.27038292,0.6181931,0.241664784151307,1.19393371388592,#31688e,0.16714885550185202,0.2044068198265795
6220,ABTA ADNK1 GLYCK ICL MALS MCITS P5CD PDHcr PPCSCT SUCOAS TPI,11,0.27038292,0.6181931,0.241664784151307,1.19393371388592,#31688e,0.16714885550185202,0.2044068198265795
6217,ABTA ADNK1 FALDM GLYCK ICL MALS MICITDr P5CD PDHcr PPCSCT SUCOAS TPI,12,0.270381,0.61819542,0.241665057825809,1.19393434691615,#31688e,0.16714829585502,0.2044066768404145
6218,ABTA ADNK1 FALDM GLYCK ICL MALS MCITS P5CD PDHcr PPCSCT SUCOAS TPI,12,0.270381,0.61819542,0.241665057825809,1.19393434691615,#31688e,0.16714829585502,0.2044066768404145
6215,ABTA ADPT GLYCK ICL MALS MICITDr P5CD PDHcr PPCSCT SUCOAS TPI,11,0.27037845,0.6181985,0.241668779445995,1.19393395162064,#31688e,0.167147552222325,0.20440816583416
6216,ABTA ADPT GLYCK ICL MALS MCITS P5CD PDHcr PPCSCT SUCOAS TPI,11,0.27037845,0.6181985,0.241668779445995,1.19393395162064,#31688e,0.167147552222325,0.20440816583416
6213,ABTA ADPT FALDM GLYCK ICL MALS MICITDr P5CD PDHcr PPCSCT SUCOAS TPI,12,0.27037654,0.61820081,0.24166908120061,1.19393456997293,#31688e,0.1671469960329974,0.2044080386168037
6214,ABTA ADPT FALDM GLYCK ICL MALS MCITS P5CD PDHcr PPCSCT SUCOAS TPI,12,0.27037654,0.61820081,0.24166908120061,1.19393456997293,#31688e,0.1671469960329974,0.2044080386168037
6212,ABTA ADNK1 ADPT GLYCK ICL MALS MCITS P5CD PDHcr PPCSCT SUCOAS TPI,12,0.27037407,0.61820379,0.241669402690872,1.19393539691497,#31688e,0.16714627479172534,0.20440783874129867
6211,ABTA ADNK1 ADPT GLYCK ICL MALS MICITDr P5CD PDHcr PPCSCT SUCOAS TPI,12,0.27037407,0.61820379,0.241669402690872,1.19393539691497,#31688e,0.16714627479172534,0.20440783874129867
6209,ABTA ADNK1 ADPT FALDM GLYCK ICL MALS MCITS P5CD PDHcr PPCSCT SUCOAS TPI,13,0.27037216,0.61820611,0.241669704454778,1.19393601261422,#31688e,0.16714572128589758,0.2044077128703378
6210,ABTA ADNK1 ADPT FALDM GLYCK ICL MALS MICITDr P5CD PDHcr PPCSCT SUCOAS TPI,13,0.27037216,0.61820611,0.241669704454778,1.19393601261422,#31688e,0.16714572128589758,0.2044077128703378
6207,ABTA GLYCK ICL MALS MICITDr P5CD PDHcr PPCSCT SUCOAS TPI URIDK2r,11,0.27036734,0.61821193,0.241667096329017,1.19393881640793,#31688e,0.1671443150703662,0.2044057056996916
6208,ABTA GLYCK ICL MALS MCITS P5CD PDHcr PPCSCT SUCOAS TPI URIDK2r,11,0.27036734,0.61821193,0.241667096329017,1.19393881640793,#31688e,0.1671443150703662,0.2044057056996916
6206,ABTA FALDM GLYCK ICL MALS MCITS P5CD PDHcr PPCSCT SUCOAS TPI URIDK2r,12,0.27036543,0.61821424,0.241667398084141,1.19393943486431,#31688e,0.1671437588297232,0.2044055784569321
6205,ABTA FALDM GLYCK ICL MALS MICITDr P5CD PDHcr PPCSCT SUCOAS TPI URIDK2r,12,0.27036543,0.61821424,0.241667398084141,1.19393943486431,#31688e,0.1671437588297232,0.2044055784569321
6204,ABTA ADNK1 GLYCK ICL MALS MCITS P5CD PDHcr PPCSCT SUCOAS TPI URIDK2r,12,0.27036516,0.61821457,0.241667454490068,1.1939395162994,#31688e,0.1671436811323812,0.2044055678112246
6203,ABTA ADNK1 GLYCK ICL MALS MICITDr P5CD PDHcr PPCSCT SUCOAS TPI URIDK2r,12,0.27036516,0.61821457,0.241667454490068,1.1939395162994,#31688e,0.1671436811323812,0.2044055678112246
6202,ABTA ADNK1 FALDM GLYCK ICL MALS MCITS P5CD PDHcr PPCSCT SUCOAS TPI URIDK2r,13,0.27036324,0.61821689,0.241667728201511,1.19394014948487,#31688e,0.1671431214031236,0.2044054248023173
6201,ABTA ADNK1 FALDM GLYCK ICL MALS MICITDr P5CD PDHcr PPCSCT SUCOAS TPI URIDK2r,13,0.27036324,0.61821689,0.241667728201511,1.19394014948487,#31688e,0.1671431214031236,0.2044054248023173
6199,ABTA ADPT GLYCK ICL MALS MICITDr P5CD PDHcr PPCSCT SUCOAS TPI URIDK2r,12,0.27036069,0.61821996,0.241671450091358,1.19393975701323,#31688e,0.1671423749573724,0.20440691252436521
6200,ABTA ADPT GLYCK ICL MALS MCITS P5CD PDHcr PPCSCT SUCOAS TPI URIDK2r,12,0.27036069,0.61821996,0.241671450091358,1.19393975701323,#31688e,0.1671423749573724,0.20440691252436521
6197,ABTA ADPT FALDM GLYCK ICL MALS MICITDr P5CD PDHcr PPCSCT SUCOAS TPI URIDK2r,13,0.27035878,0.61822228,0.241671751884662,1.19394037282829,#31688e,0.16714182138961842,0.2044067866371402
6198,ABTA ADPT FALDM GLYCK ICL MALS MCITS P5CD PDHcr PPCSCT SUCOAS TPI URIDK2r,13,0.27035878,0.61822228,0.241671751884662,1.19394037282829,#31688e,0.16714182138961842,0.2044067866371402
